,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.product_id,dwv_order_make_haikou_1.city_id,dwv_order_make_haikou_1.district,dwv_order_make_haikou_1.county,dwv_order_make_haikou_1.type,dwv_order_make_haikou_1.combo_type,dwv_order_make_haikou_1.traffic_type,dwv_order_make_haikou_1.passenger_count,dwv_order_make_haikou_1.driver_product_id,dwv_order_make_haikou_1.start_dest_distance,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.pre_total_fee,dwv_order_make_haikou_1.normal_time,dwv_order_make_haikou_1.bubble_trace_id,dwv_order_make_haikou_1.product_1level,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day,O_location,D_location
427364,17592368086459,3,83,898,460106,0,0,0,0,3,3580,2017-05-01 08:38:17,2017-05-01 08:35:33,11,13.0,6446a135590682d5b29a2ae8d0eba202,3,110.3405,20.0036,110.3319,19.9767,2017,5,1,2243.0,3447.0
427365,17592368238818,3,83,898,460106,0,0,0,0,3,7508,2017-05-01 08:57:44,2017-05-01 08:56:27,20,16.0,64469f33590687ba7cf02873eee26f02,3,110.3433,19.9836,110.3345,20.037,2017,5,1,488.0,1085.0
427484,17592367965321,3,83,898,460106,0,0,0,0,3,7039,2017-05-01 08:42:44,2017-05-01 08:39:09,18,13.0,6445623d590683ac3c14167f1cce4c02,3,110.3374,20.009,110.2966,20.0262,2017,5,1,785.0,161.0
427644,17592368039489,3,83,898,460107,0,0,0,0,3,9831,2017-05-01 08:52:51,2017-05-01 08:44:11,25,23.0,c0a8030a9887c6657c0c380910aa0303,3,110.3159,20.0337,110.3536,19.9928,2017,5,1,1067.0,776.0
427645,17592368151608,3,83,898,460107,0,0,0,0,3,6218,2017-05-01 08:43:31,2017-05-01 08:38:39,17,18.0,64469c315906838dbac680b83c51be02,3,110.3594,20.0166,110.34700000000001,19.9902,2017,5,1,2192.0,474.0
427705,17592367499675,3,83,898,460108,0,0,0,0,3,14318,2017-05-01 08:06:09,2017-05-01 07:54:06,38,23.0,640bf9e70b1f3e6ba3152dbb10f60303,3,110.3433,19.9836,110.4302,19.9559,2017,5,1,961.0,1085.0
427707,17592367841726,3,83,898,460107,0,0,0,0,3,5638,2017-05-01 08:34:27,2017-05-01 08:29:22,15,13.0,64469f3459068162658c7a6b1643fd02,3,110.3394,20.0297,110.3681,20.0121,2017,5,1,2658.0,2219.0
427763,17592368357432,3,83,898,460105,0,0,0,0,3,6948,2017-05-01 08:58:46,2017-05-01 08:55:56,17,13.0,6446a1355906879c3b392adaf0dc0f02,3,110.344,20.0281,110.2899,20.0131,2017,5,1,1763.0,477.0
427827,17592367677443,3,83,898,460108,0,0,0,0,3,3882,2017-05-01 08:03:30,2017-05-01 08:01:28,10,7.0,8b77ea4b59067ad50000258b06965a31,3,110.447,19.9909,110.4367,19.9674,2017,5,1,1138.0,1162.0
427828,17592368085199,3,83,898,460108,0,0,0,0,3,4679,2017-05-01 08:41:53,2017-05-01 08:35:18,13,15.0,64469c31590682c5727d80de8b1bfe02,3,110.3655,20.0413,110.3415,20.0535,2017,5,1,495.0,1351.0
427880,17592367753202,3,83,898,460107,0,0,0,0,3,6062,2017-05-01 08:14:31,2017-05-01 08:08:07,16,12.0,64469e3c59067c6776c796750a281e02,3,110.3419,20.0299,110.351,19.9899,2017,5,1,1066.0,3269.0
427948,17592367714045,3,83,898,460108,0,0,0,0,3,13687,2017-05-01 08:27:33,2017-05-01 08:22:48,38,29.0,6446a13259067fd80628a036d07c7002,3,110.3544,19.9656,110.3461,20.053,2017,5,1,2358.0,1032.0
427949,17592368006655,3,83,898,460107,0,0,0,0,3,10957,2017-05-01 08:42:52,2017-05-01 08:38:46,28,14.0,6445b03a590683881cc02284dfb5e402,3,110.2848,20.0168,110.3449,19.9987,2017,5,1,2195.0,813.0
427950,17592368134918,3,83,898,460107,0,0,0,0,3,2841,2017-05-01 08:50:44,2017-05-01 08:45:31,10,6.0,6445623c5906852a3c258acda2544e02,3,110.3455,19.9862,110.3575,19.9971,2017,5,1,1070.0,1077.0
428019,17592367822139,3,83,898,460108,0,0,0,0,3,1834,2017-05-01 08:27:45,2017-05-01 08:24:53,9,3.0,6445b03a590680551cc02295ced4a802,3,110.3602,20.0471,110.3618,20.0306,2017,5,1,1342.0,585.0
428020,17592367889742,3,83,898,460106,0,0,0,0,3,10523,2017-05-01 08:36:03,2017-05-01 08:25:44,27,26.0,6446a1355906808748de2ad3cc079b02,3,110.3321,19.9133,110.3313,19.983,2017,5,1,2244.0,2721.0
428072,17592367713393,3,83,898,460106,0,0,0,0,3,8107,2017-05-01 08:25:57,2017-05-01 08:22:45,22,15.0,e1857d0a47b7bcc8ae03c20b103b0303,3,110.2419,20.0281,110.3028,20.0216,2017,5,1,1772.0,729.0
428073,17592368152428,3,83,898,460106,0,0,0,0,3,3000,2017-05-01 08:47:55,2017-05-01 08:38:49,10,9.0,6446a134590683982c62af3f1892c102,3,110.3022,20.0246,110.3226,20.0247,2017,5,1,3283.0,1772.0
428212,17592367672340,3,83,898,460106,0,0,0,0,3,6736,2017-05-01 08:06:10,2017-05-01 08:00:04,18,18.0,b07fb82cb36fff84fe127f2410370303,3,110.3444,19.984,110.3039,20.0051,2017,5,1,1739.0,1085.0
428289,17592367586717,3,83,898,460106,0,0,0,0,3,6249,2017-05-01 08:12:00,2017-05-01 08:10:08,17,13.0,6446a13259067ce0bc17a021e4e0cc02,3,110.2897,20.0127,110.3204,19.9939,2017,5,1,2233.0,803.0
428290,17592367634140,3,83,898,460108,0,0,0,0,3,2634,2017-05-01 08:18:06,2017-05-01 08:14:45,9,6.0,ac10181a809ba81348101b2d10900303,3,110.3377,20.039,110.3428,20.0219,2017,5,1,633.0,488.0
428291,17592367910486,3,83,898,460107,0,0,0,0,3,4049,2017-05-01 08:33:43,2017-05-01 08:30:26,12,8.0,c0a8016e445b28d91a144341103d0303,3,110.3272,19.9985,110.3518,19.9891,2017,5,1,1066.0,884.0
428292,17592367932684,3,83,898,460106,0,0,0,0,3,3693,2017-05-01 08:39:55,2017-05-01 08:35:14,10,9.0,c0a8010950f9402b4904426810710303,3,110.3159,20.0337,110.3069,20.0139,2017,5,1,56.0,776.0
428293,17592368240549,3,83,898,460107,0,0,0,0,3,7876,2017-05-01 08:58:12,2017-05-01 08:54:01,20,15.0,6445623d5906872843ea1690e29dc302,3,110.3526,19.9999,110.389,19.9685,2017,5,1,1029.0,1071.0
428353,17592367705681,3,83,898,460107,0,0,0,0,3,9924,2017-05-01 08:24:43,2017-05-01 08:22:09,24,14.0,9a694dc759067fe0000072a40a7a430f,3,110.4271,19.9733,110.3748,20.0113,2017,5,1,3664.0,24.0
428354,17592368129461,3,83,898,460106,0,0,0,0,3,5295,2017-05-01 08:57:29,2017-05-01 08:52:14,15,12.0,6446aa14590686be6b30281ee1a25902,3,110.3384,20.0117,110.3022,20.0057,2017,5,1,59.0,3381.0
428413,17592367465781,3,83,898,460108,0,0,0,0,3,13202,2017-05-01 08:05:26,2017-05-01 07:58:44,37,25.0,6445b03a59067a3302bb2276fa83fa02,3,110.3366,20.0697,110.3971,20.0139,2017,5,1,3615.0,1547.0
428478,17592367600571,3,83,898,460107,0,0,0,0,3,4266,2017-05-01 08:12:06,2017-05-01 08:06:16,13,6.0,64469e3c59067bf871b2967bc0ad0302,3,110.3433,19.9836,110.3606,19.993,2017,5,1,1068.0,1085.0
428479,17592367787116,3,83,898,460105,0,0,0,0,3,1562,2017-05-01 08:21:27,2017-05-01 08:16:33,9,2.0,64469d3659067e612c138a61dadf2202,3,110.2821,20.0197,110.2704,20.0182,2017,5,1,814.0,760.0
428480,17592367804269,3,83,898,460106,0,0,0,0,3,22502,2017-05-01 08:24:49,2017-05-01 08:23:12,66,29.0,6177c1fd59067fee00006de70e08b113,3,110.1625,20.0274,110.3253,20.0453,2017,5,1,1269.0,2256.0
428481,17592367831632,3,83,898,460105,0,0,0,0,3,13073,2017-05-01 08:29:36,2017-05-01 08:27:05,35,23.0,6446a134590680d9543baf3408328302,3,110.3488,19.9183,110.2971,19.9812,2017,5,1,2120.0,2697.0
428482,17592368056519,3,83,898,460108,0,0,0,0,3,9940,2017-05-01 08:33:05,2017-05-01 08:29:04,25,19.0,6446a1345906814f1ae5af31f21b2d02,3,110.3793,19.9652,110.3674,20.025,2017,5,1,1364.0,3849.0
428483,17592368124242,3,83,898,460108,0,0,0,0,3,9376,2017-05-01 08:46:29,2017-05-01 08:43:21,23,13.0,c0a8006d699efc75c804c61c10320303,3,110.2878,20.0048,110.3549,20.02,2017,5,1,2204.0,1744.0
428484,17592368168638,3,83,898,460106,0,0,0,0,3,3339,2017-05-01 08:45:08,2017-05-01 08:42:07,10,7.0,68db99054c08c7fa3035e49510370303,3,110.3484,20.003,110.3294,20.0063,2017,5,1,2143.0,2671.0
428533,17592367995202,3,83,898,460106,0,0,0,0,3,7205,2017-05-01 08:39:17,2017-05-01 08:36:22,19,11.0,6445b03a5906830566812277f75a0802,3,110.3041,19.9761,110.302,20.02,2017,5,1,3404.0,3035.0
428534,17592368105063,3,83,898,460106,0,0,0,0,3,2267,2017-05-01 08:42:28,2017-05-01 08:39:27,9,10.0,64469e3e590683bfb7255ee3b7f61102,3,110.3332,20.0297,110.3218,20.0225,2017,5,1,37.0,2388.0
428535,17592368146432,3,83,898,460107,0,0,0,0,3,8751,2017-05-01 08:40:14,2017-05-01 08:37:33,24,20.0,540b29265906834a000076799c7919ba,3,110.3218,20.0268,110.3645,19.9884,2017,5,1,3286.0,1785.0
428604,17592368289871,3,83,898,460105,0,0,0,0,3,11144,2017-05-01 08:59:25,2017-05-01 08:53:47,29,19.0,6445623d59068706646616813869f202,3,110.3434,19.9834,110.2833,20.0194,2017,5,1,761.0,1085.0
428914,17592367786785,3,83,898,460108,0,0,5,0,3,5163,2017-05-01 08:26:44,2017-05-01 08:21:50,13,17.0,d446b138bc7835c27310c8b410320303,3,110.4946,19.9628,110.4658,19.9405,2017,5,1,3840.0,3581.0
428915,17592367972441,3,83,898,460107,0,0,0,0,3,4609,2017-05-01 08:44:31,2017-05-01 08:39:37,13,11.0,64469f31590683c96d4999f2ff1a8c02,3,110.34100000000001,19.9871,110.3682,19.9861,2017,5,1,3287.0,1078.0
428916,17592368261015,3,83,898,460108,0,0,0,0,3,5923,2017-05-01 08:55:55,2017-05-01 08:47:52,16,11.0,64469f31590685b80d8c99fb7b5ed902,3,110.3182,20.0287,110.3397,20.0475,2017,5,1,427.0,2363.0
428979,17592368260124,3,83,898,460105,0,0,0,0,3,7097,2017-05-01 08:50:06,2017-05-01 08:47:41,19,13.0,a474140c055e938e0702277d102b0303,3,110.3019,20.019000000000002,110.2488,20.0201,2017,5,1,1489.0,3404.0
428980,17592368276268,3,83,898,460108,0,0,0,0,3,5549,2017-05-01 08:56:34,2017-05-01 08:51:00,15,11.0,347c345b05d9a7a62d1b066110350303,3,110.3187,20.0669,110.3531,20.0524,2017,5,1,1583.0,1304.0
429068,17592367933298,3,83,898,460108,0,0,0,0,3,21530,2017-05-01 08:46:08,2017-05-01 08:35:21,61,34.0,6445b03a590682c90474229b1b5c0d02,3,110.2581,19.9393,110.3498,20.037,2017,5,1,1309.0,1900.0
429141,17592367524796,3,83,898,460108,0,0,0,0,3,7190,2017-05-01 08:03:36,2017-05-01 08:01:21,19,12.0,64469e3b59067ad084bd54110433d002,3,110.3205,20.0239,110.3748,20.0216,2017,5,1,1366.0,38.0
429214,17592367543110,3,83,898,460107,0,0,0,0,3,6297,2017-05-01 08:09:22,2017-05-01 08:06:11,17,20.0,64469c3159067bf33d1780d9e7344102,3,110.3318,19.9768,110.3667,20.008,2017,5,1,3435.0,2243.0
429215,17592367562281,3,83,898,460106,0,0,0,0,3,6323,2017-05-01 08:15:10,2017-05-01 08:08:05,16,9.0,b3892a590a0c45c92103f81f104d0303,3,110.2878,20.0048,110.3247,20.0213,2017,5,1,35.0,1744.0
429216,17592367883023,3,83,898,460108,0,0,0,0,3,15850,2017-05-01 08:26:09,2017-05-01 08:24:10,43,24.0,a554fe452e5900587c06c13a10410303,3,110.3305,19.9159,110.3339,20.0229,2017,5,1,629.0,2722.0
429280,17592367675302,3,83,898,460106,0,0,0,0,3,8999,2017-05-01 08:06:49,2017-05-01 08:00:52,22,14.0,6446a13459067ab408beaf38dc7cdb02,3,110.3511,20.0629,110.3129,20.0257,2017,5,1,3279.0,2633.0
429281,17592368061749,3,83,898,460106,0,0,0,0,3,7200,2017-05-01 08:51:16,2017-05-01 08:47:36,18,18.0,99c100ae590685a500006106a2b0775a,3,110.3492,20.0536,110.338,20.0105,2017,5,1,3381.0,2431.0
429447,17592367849218,3,83,898,460107,0,0,0,0,3,5359,2017-05-01 08:17:27,2017-05-01 08:16:05,15,10.0,c0a801707d79b682f5238d88109b0303,3,110.3565,20.0089,110.3794,19.993,2017,5,1,1023.0,3570.0
429448,17592368054934,3,83,898,460108,0,0,0,0,3,7140,2017-05-01 08:35:48,2017-05-01 08:28:42,21,18.0,6446a1325906813ab9e4a027dc3d1802,3,110.3161,19.9931,110.3499,20.0281,2017,5,1,1327.0,2232.0
429517,17592367438018,3,83,898,460105,1,0,0,0,3,18325,2017-05-01 08:10:09,2017-05-01 08:10:00,50,28.0,6445623c590679484bc58ac0daad1102,3,110.27799999999999,19.9782,110.1677,20.0258,2017,5,1,3707.0,1122.0
429518,17592367846663,3,83,898,460108,0,0,0,0,3,4438,2017-05-01 08:25:16,2017-05-01 08:15:28,12,13.0,6445623d59067e206429166404129c02,3,110.354,20.0438,110.3784,20.0236,2017,5,1,575.0,535.0
429599,17592368002050,3,83,898,460106,0,0,0,0,3,2733,2017-05-01 08:46:56,2017-05-01 08:37:48,9,5.0,64469e3b5906835c8a0c5417c1619602,3,110.3203,20.0233,110.3096,20.0166,2017,5,1,3303.0,38.0
429600,17592368044428,3,83,898,460108,0,0,0,0,3,9041,2017-05-01 08:28:20,2017-05-01 08:26:19,22,15.0,64469f35590680aa9c0e4476bd2f9902,3,110.3583,19.9878,110.4016,20.0152,2017,5,1,2178.0,485.0
429601,17592368105857,3,83,898,460108,0,0,0,0,3,4292,2017-05-01 08:57:39,2017-05-01 08:50:37,13,14.0,64469d365906865db0908a53f791cf02,3,110.3465,20.017,110.3626,20.0422,2017,5,1,1351.0,3382.0
429663,17592368221893,3,83,898,460106,0,0,0,0,3,3680,2017-05-01 08:59:16,2017-05-01 08:52:44,10,7.0,6445b03a590686db4cad2273c1149602,3,110.3294,20.0211,110.3261,20.0387,2017,5,1,176.0,2138.0
429726,17592367518741,3,83,898,460108,0,0,0,0,3,11043,2017-05-01 08:07:15,2017-05-01 08:03:35,29,16.0,c0a81264dec6518a56065f6310f70403,3,110.375,20.0173,110.3336,20.0681,2017,5,1,1175.0,469.0
429728,17592367876816,3,83,898,460105,0,0,0,0,3,8291,2017-05-01 08:24:43,2017-05-01 08:22:43,21,13.0,c0a803630e522dcfe6062078102e0303,3,110.3149,19.9891,110.2686,20.0162,2017,5,1,3401.0,2240.0
429729,17592367982761,3,83,898,460106,0,0,0,0,3,7740,2017-05-01 08:44:39,2017-05-01 08:40:20,20,12.0,6446a133590683f32eb07757fffc6d02,3,110.3779,19.9849,110.336,19.9901,2017,5,1,7.0,2127.0
429730,17592368206879,3,83,898,460106,0,0,0,0,3,3536,2017-05-01 08:55:03,2017-05-01 08:49:54,10,11.0,9ee53f715906862f0000642f887b1be5,3,110.3057,20.018,110.3331,20.0113,2017,5,1,156.0,55.0
429858,17592367637861,3,83,898,460108,0,0,0,0,3,3299,2017-05-01 08:18:09,2017-05-01 08:14:24,10,,6445533359067ddf44c675bfef29f002,3,110.3198,20.0716,110.3464,20.0661,2017,5,1,418.0,1198.0
429943,17592367875036,3,83,898,460108,0,0,0,0,3,3700,2017-05-01 08:27:14,2017-05-01 08:22:18,10,8.0,f61e4a31ca8113c8e2124422103d0303,3,110.3188,20.0323,110.3216,20.0616,2017,5,1,1184.0,3278.0
430017,17592368051732,3,83,898,460108,0,0,6,0,3,25087,2017-05-01 08:37:03,2017-05-01 08:27:58,71,37.0,dbfa9d8b5906810800002a03426d9e31,3,110.4634,19.9369,110.3383,20.0645,2017,5,1,1178.0,3694.0
430018,17592368100164,3,83,898,460108,0,0,6,0,3,3050,2017-05-01 08:40:19,2017-05-01 08:38:26,9,5.0,fbea586e5906837f000079cd6864c9c2,3,110.4621,19.9389,110.4775,19.9418,2017,5,1,3610.0,3694.0
430088,17592367561397,3,83,898,460106,0,0,0,0,3,2096,2017-05-01 08:10:44,2017-05-01 08:08:00,9,7.0,6446a23159067c5d9b83a9c506881802,3,110.3124,20.0277,110.3019,20.017,2017,5,1,3404.0,3280.0
430090,17592367883148,3,83,898,460108,0,0,0,0,3,8161,2017-05-01 08:30:40,2017-05-01 08:24:12,21,25.0,6445623d5906802c9745168c15529102,3,110.3306,19.9952,110.3574,20.0422,2017,5,1,1346.0,2111.0
430091,17592367972060,3,83,898,460108,0,0,0,0,3,4070,2017-05-01 08:32:50,2017-05-01 08:31:24,12,9.0,6446a231590681dc6298a9b5ec23bd02,3,110.3799,20.0226,110.3523,20.0201,2017,5,1,2205.0,1015.0
430166,17592367727026,3,83,898,460108,0,0,6,0,3,21024,2017-05-01 08:20:51,2017-05-01 08:14:13,58,25.0,6445623c59067dd476f68ab2aa50f302,3,110.4634,19.9369,110.3604,20.0463,2017,5,1,592.0,3694.0
430167,17592368215502,3,83,898,460108,0,0,0,0,3,3842,2017-05-01 08:53:27,2017-05-01 08:51:41,11,8.0,6445623d5906869c64661681385ca202,3,110.3608,20.0103,110.34100000000001,20.0222,2017,5,1,632.0,2400.0
430357,17592367621202,3,83,898,460108,0,0,0,0,3,2959,2017-05-01 08:18:59,2017-05-01 08:11:32,10,10.0,64469c3159067d34752980bea0988202,3,110.3512,20.0396,110.3673,20.0259,2017,5,1,1370.0,1348.0
430358,17592368059228,3,83,898,460108,0,0,0,0,3,5943,2017-05-01 08:34:13,2017-05-01 08:29:40,17,13.0,6446a1345906817418aeaf17f60ecb02,3,110.3347,20.0331,110.3723,20.0167,2017,5,1,469.0,490.0
430359,17592368093534,3,83,898,460107,0,0,0,0,3,6951,2017-05-01 08:44:40,2017-05-01 08:37:02,18,17.0,64469f335906832e2e9e287604b7b002,3,110.3574,19.9968,110.3982,19.9639,2017,5,1,3025.0,1070.0
430413,17592367809886,3,83,898,460105,1,0,0,0,3,7356,2017-05-01 08:37:39,2017-05-01 08:40:00,18,15.0,6446a13559067fa902262ac00b2a4202,3,110.3421,20.0294,110.2864,20.0084,2017,5,1,823.0,2218.0
430414,17592367958209,3,83,898,460107,0,0,0,0,3,22139,2017-05-01 08:42:16,2017-05-01 08:38:40,61,35.0,6445623d5906838f045b1683f4229b02,3,110.2581,19.9393,110.3752,19.9819,2017,5,1,379.0,1900.0
430415,17592368262927,3,83,898,460108,0,0,0,0,3,19466,2017-05-01 08:51:52,2017-05-01 08:48:16,57,34.0,64469f35590685cf554e4477b24cc102,3,110.2878,20.0048,110.4379,19.9662,2017,5,1,1138.0,1744.0
430485,17592367577020,3,83,898,460106,0,0,0,0,3,3237,2017-05-01 08:02:15,2017-05-01 07:59:59,10,8.0,5f711c47f19a308abc05048710510303,3,110.3409,20.0015,110.3223,20.0009,2017,5,1,2390.0,2665.0
430486,17592367992608,3,83,898,460107,0,0,0,0,3,1398,2017-05-01 08:39:05,2017-05-01 08:35:49,9,4.0,6446a231590682e40d0fa9ad11aef902,3,110.3614,19.9839,110.35600000000001,19.9864,2017,5,1,485.0,3289.0
430487,17592368263020,3,83,898,460106,0,0,0,0,3,6851,2017-05-01 08:52:50,2017-05-01 08:48:17,19,18.0,6446a134590685d12162af2810738d02,3,110.3627,20.0013,110.3348,20.0324,2017,5,1,2404.0,1050.0
430546,17592368029287,3,83,898,460106,0,0,0,0,3,4382,2017-05-01 08:47:44,2017-05-01 08:43:22,12,11.0,64455333590684aa41b675c2fcf27402,3,110.3433,19.9841,110.3329,20.0093,2017,5,1,2143.0,1085.0
430547,17592368056410,3,83,898,460107,0,0,0,0,3,5542,2017-05-01 08:33:59,2017-05-01 08:29:02,16,14.0,6446a1325906814e066fa02adce38602,3,110.3457,20.0326,110.361,20.0017,2017,5,1,1822.0,478.0
430548,17592368063473,3,83,898,460107,0,0,0,0,3,6242,2017-05-01 08:52:42,2017-05-01 08:47:43,15,12.0,64469f35590685af8a4c448ce4037b02,3,110.3433,19.9841,110.3849,19.9871,2017,5,1,1002.0,1085.0
430614,17592368088731,3,83,898,460106,0,0,0,0,3,3357,2017-05-01 08:42:00,2017-05-01 08:36:02,9,10.0,a4c83639590682ed00004378d80441ec,3,110.3504,20.0379,110.3342,20.0319,2017,5,1,2404.0,1309.0
430684,17592367477837,3,83,898,460108,0,0,0,0,3,7701,2017-05-01 08:04:09,2017-05-01 07:59:53,20,14.0,6445533359067a722dfd75b2d4c37902,3,110.3219,20.0265,110.3649,20.0222,2017,5,1,438.0,1785.0
430685,17592367579626,3,83,898,460106,0,0,0,0,3,17060,2017-05-01 08:07:26,2017-05-01 08:00:42,47,25.0,6446a13559067aaa9ddb2acf03d03102,3,110.4329,19.9667,110.3249,20.0284,2017,5,1,1783.0,2784.0
430759,17592367695666,3,83,898,460106,0,0,6,0,3,23351,2017-05-01 08:09:26,2017-05-01 08:06:17,67,29.0,64469d3659067bf928068a51f4521302,3,110.462,19.9394,110.3288,20.021,2017,5,1,3405.0,3694.0
430760,17592367740182,3,83,898,460108,0,0,0,0,3,5741,2017-05-01 08:20:47,2017-05-01 08:17:25,15,15.0,6446a23159067e94330aa9ae0bd35e02,3,110.3322,20.0244,110.3546,20.0491,2017,5,1,1362.0,2208.0
430761,17592368245571,3,83,898,460106,0,0,0,0,3,5928,2017-05-01 08:47:33,2017-05-01 08:44:45,17,17.0,6445623d590684fc44fb1685a7eb9d02,3,110.3495,20.0218,110.3359,20.0034,2017,5,1,460.0,2648.0
430844,17592367718895,3,83,898,460106,0,0,0,0,3,4643,2017-05-01 08:25:10,2017-05-01 08:12:12,12,13.0,6446a13359067d5c2c547742ddece702,3,110.2877,20.0014,110.31,20.0128,2017,5,1,3219.0,840.0
430905,17592368128682,3,83,898,460105,0,0,0,0,3,6239,2017-05-01 08:46:54,2017-05-01 08:44:15,16,11.0,64469e3e590684df94045ee5e5555902,3,110.3337,20.0299,110.2899,20.0131,2017,5,1,1763.0,2388.0
430906,17592368278014,3,83,898,460106,0,0,0,0,3,4744,2017-05-01 08:55:42,2017-05-01 08:51:22,13,11.0,64469f355906868a7bb64467dde6f902,3,110.3124,20.0277,110.2989,20.0013,2017,5,1,3222.0,3280.0
431046,17592368154205,3,83,898,460108,0,0,0,0,3,9837,2017-05-01 08:55:14,2017-05-01 08:48:06,24,21.0,64469e3e590685c630035ef0963d8602,3,110.3653,19.984,110.366,20.0345,2017,5,1,1367.0,3291.0
431047,17592368226853,3,83,898,460106,0,0,0,0,3,7974,2017-05-01 08:59:19,2017-05-01 08:53:04,20,14.0,64469f33590686ee812a2875e216e802,3,110.2808,20.0046,110.3264,20.0347,2017,5,1,1781.0,1748.0
431118,17592367715424,3,83,898,460107,0,0,0,0,3,13891,2017-05-01 08:13:14,2017-05-01 08:11:20,39,23.0,6445623d59067d25beac1688e9aecd02,3,110.2841,20.0197,110.3623,19.98,2017,5,1,992.0,761.0
431119,17592367818222,3,83,898,460106,0,0,0,0,3,18086,2017-05-01 08:27:23,2017-05-01 08:23:58,50,40.0,64469f355906801e9e27447ef67d5302,3,110.2232,19.9282,110.3318,19.9807,2017,5,1,2244.0,1791.0
431184,17592367692218,3,83,898,460108,0,0,0,0,3,9202,2017-05-01 08:07:51,2017-05-01 08:05:24,24,11.0,6445b03a59067bc30629229a12d1c302,3,110.3213,20.0328,110.3768,20.0289,2017,5,1,604.0,1382.0
431246,17592367783947,3,83,898,460106,0,0,0,0,3,4448,2017-05-01 08:17:46,2017-05-01 08:15:47,12,14.0,f72b555d81917d5dea008c2910440303,3,110.3183,20.0312,110.3368,20.0346,2017,5,1,490.0,3278.0
431247,17592368039224,3,83,898,460107,0,0,0,0,3,5880,2017-05-01 08:47:26,2017-05-01 08:45:23,16,12.0,64469e3e5906852220975ee9158a5202,3,110.3487,20.0159,110.3767,19.9859,2017,5,1,2127.0,3384.0
431248,17592368211763,3,83,898,460107,0,0,0,0,3,9488,2017-05-01 08:55:48,2017-05-01 08:50:54,23,13.0,64469f355906866e82b44480cdda9a02,3,110.3597,20.0431,110.3794,19.9931,2017,5,1,1023.0,1350.0
431320,17592367967606,3,83,898,460105,0,0,0,0,3,4981,2017-05-01 08:37:21,2017-05-01 08:30:26,14,14.0,619ce1615906819600001b6c5ecdca8c,3,110.2814,20.0084,110.27,19.965999999999998,2017,5,1,3348.0,824.0
431398,17592367803182,3,83,898,460106,0,0,0,0,3,1965,2017-05-01 08:21:32,2017-05-01 08:20:26,10,6.0,64469f3359067f4a3acb2858d5c76a02,3,110.3405,20.0015,110.3433,19.9841,2017,5,1,1085.0,2665.0
431399,17592368267322,3,83,898,460107,0,0,0,0,3,9741,2017-05-01 08:56:04,2017-05-01 08:49:10,25,20.0,6445b03a590686060474228013100c02,3,110.3101,20.0184,110.3705,19.9953,2017,5,1,70.0,3417.0
431468,17592368116171,3,83,898,460105,0,0,0,0,3,7581,2017-05-01 08:46:01,2017-05-01 08:41:43,20,15.0,c0a80102590684460000557bc4214f41,3,110.3309,19.9956,110.2705,20.0042,2017,5,1,1750.0,2111.0
431534,17592367515697,3,83,898,460106,0,0,0,0,3,2834,2017-05-01 08:09:28,2017-05-01 08:03:19,9,5.0,c0a80065b7b83db0e401189410320303,3,110.3213,20.0328,110.3267,20.0145,2017,5,1,3297.0,1382.0
431535,17592367589354,3,83,898,460106,0,0,0,0,3,13480,2017-05-01 08:10:02,2017-05-01 08:03:20,37,21.0,6445b03a59067b4866812277f6bf8902,3,110.3366,20.0697,110.3304,19.977,2017,5,1,2243.0,1547.0
431536,17592367707527,3,83,898,460105,0,0,0,0,3,15874,2017-05-01 08:16:39,2017-05-01 08:09:20,42,22.0,6446a23159067cb04b30a9cfdacc8802,3,110.3302,19.9178,110.2778,19.9775,2017,5,1,1122.0,3200.0
431599,17592367564188,3,83,898,460106,0,0,0,0,3,7281,2017-05-01 08:02:01,2017-05-01 07:56:16,20,17.0,c0a80067bfaa4f2c4b025c6310300303,3,110.3318,19.9767,110.2993,20.0099,2017,5,1,3221.0,2243.0
431600,17592367918347,3,83,898,460108,0,0,0,0,3,5903,2017-05-01 08:38:56,2017-05-01 08:32:10,15,7.0,c0a80164e70bcc574a1a119d10350303,3,110.3378,20.0429,110.3196,20.0565,2017,5,1,3270.0,189.0
431601,17592368277551,3,83,898,460107,0,0,0,0,3,5892,2017-05-01 08:52:59,2017-05-01 08:51:16,15,12.0,64469e3e590686842c655eea05787202,3,110.3383,20.0316,110.3443,20.0013,2017,5,1,2196.0,2220.0
431682,17592367534093,3,83,898,460108,0,0,0,0,3,18042,2017-05-01 08:07:40,2017-05-01 08:04:57,52,30.0,64469c3159067ba85ab180b3ef1d6d02,3,110.2652,19.9858,110.4007,20.0231,2017,5,1,3437.0,3644.0
431683,17592367975915,3,83,898,460106,0,0,0,0,3,7560,2017-05-01 08:36:43,2017-05-01 08:32:16,19,15.0,6370ea185906820d00003ef5b1e2d1b8,3,110.3429,20.0494,110.3311,20.0089,2017,5,1,2143.0,2389.0
