,Unnamed: 0,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day
62087,484538,17592367853785,2017-05-01 08:35:32,2017-05-01 08:30:40,110.4634,19.9369,110.3682,19.9891,2017,5,1
62157,484608,17592368102622,2017-05-01 08:40:34,2017-05-01 08:38:57,110.3433,19.9841,110.3704,20.0279,2017,5,1
62158,484609,17592368282224,2017-05-01 08:57:58,2017-05-01 08:52:14,110.2994,20.0217,110.3365,20.0506,2017,5,1
62218,484669,17592367578175,2017-05-01 08:03:45,2017-05-01 08:00:19,110.3315,19.9776,110.367,19.9994,2017,5,1
62219,484670,17592367845560,2017-05-01 08:19:29,2017-05-01 08:15:13,110.3306,19.9952,110.3393,20.0314,2017,5,1
62220,484671,17592368060477,2017-05-01 08:52:53,2017-05-01 08:47:31,110.2876,20.0108,110.2995,20.0175,2017,5,1
62304,484755,17592367720436,2017-05-01 08:18:04,2017-05-01 08:12:35,110.3291,20.0233,110.2913,20.0237,2017,5,1
62305,484756,17592368170450,2017-05-01 08:46:07,2017-05-01 08:42:29,110.3433,19.9841,110.3327,20.0292,2017,5,1
62372,484823,17592368043437,2017-05-01 08:51:32,2017-05-01 08:44:27,110.3433,19.9841,110.3393,20.0767,2017,5,1
62373,484824,17592368189742,2017-05-01 08:48:29,2017-05-01 08:46:23,110.3123,20.0248,110.2833,20.0194,2017,5,1
62374,484825,17592368278414,2017-05-01 08:55:43,2017-05-01 08:51:27,110.3538,20.0422,110.3365,20.0406,2017,5,1
62440,484891,17592367836473,2017-05-01 08:28:45,2017-05-01 08:25:41,110.32,20.063,110.3346,20.0268,2017,5,1
62441,484892,17592367942418,2017-05-01 08:40:31,2017-05-01 08:37:16,110.3474,20.07,110.3766,20.0262,2017,5,1
62442,484893,17592367991859,2017-05-01 08:40:12,2017-05-01 08:35:39,110.3433,19.9836,110.373,20.0271,2017,5,1
62596,485047,17592367695813,2017-05-01 08:25:50,2017-05-01 08:21:23,110.3388,20.0369,110.3485,20.0331,2017,5,1
62597,485048,17592367924856,2017-05-01 08:35:27,2017-05-01 08:33:34,110.343,20.0237,110.3503,19.9863,2017,5,1
62598,485049,17592367953228,2017-05-01 08:37:23,2017-05-01 08:27:12,110.3433,19.9841,110.2657,19.9979,2017,5,1
62599,485050,17592368267916,2017-05-01 08:50:28,2017-05-01 08:49:17,110.4395,19.9644,110.4502,19.9419,2017,5,1
62666,485117,17592367702049,2017-05-01 08:40:51,2017-05-01 08:40:00,110.2049,20.0103,110.159,19.9973,2017,5,1
62667,485118,17592368020004,0000-00-00 00:00:00,2017-05-01 08:41:29,110.2968,20.0316,110.3098,20.031,2017,5,1
62668,485119,17592368163162,2017-05-01 08:41:15,2017-05-01 08:41:00,110.375,19.9899,110.3642,20.0238,2017,5,1
62669,485120,17592368180315,2017-05-01 08:47:57,2017-05-01 08:44:29,110.3514,19.9889,110.3515,20.0025,2017,5,1
62670,485121,17592368244891,2017-05-01 08:49:27,2017-05-01 08:44:36,110.3405,20.0352,110.3287,20.0431,2017,5,1
62671,485122,17592368354992,2017-05-01 08:59:11,2017-05-01 08:55:26,110.3433,19.9836,110.3651,20.0268,2017,5,1
62735,485186,17592368243275,2017-05-01 09:00:37,2017-05-01 08:57:22,110.3366,20.0697,110.3313,19.9835,2017,5,1
62811,485262,17592367625381,2017-05-01 08:20:01,2017-05-01 08:13:22,110.4634,19.9369,110.4321,19.9517,2017,5,1
62812,485263,17592367859349,2017-05-01 08:39:08,2017-05-01 08:31:05,110.3323,19.9774,110.292,19.9815,2017,5,1
62813,485264,17592368471932,2017-05-01 09:08:44,2017-05-01 08:59:55,110.2232,19.9282,110.2083,20.0224,2017,5,1
63010,485461,17592367581262,2017-05-01 08:03:51,2017-05-01 08:01:10,110.2937,19.958,110.3226,19.9817,2017,5,1
63011,485462,17592367721513,2017-05-01 08:30:50,2017-05-01 08:23:23,110.4621,19.9389,110.3287,20.0346,2017,5,1
63012,485463,17592367779026,2017-05-01 08:18:44,2017-05-01 08:14:35,110.4634,19.9369,110.1915,20.0594,2017,5,1
63091,485542,17592368076802,2017-05-01 08:38:40,2017-05-01 08:33:30,110.3344,20.0326,110.344,20.0,2017,5,1
63158,485609,17592367590694,2017-05-01 08:06:48,2017-05-01 08:03:41,110.346,19.9786,110.3443,19.9896,2017,5,1
63159,485610,17592367759317,2017-05-01 08:26:48,2017-05-01 08:19:38,110.3745,20.0175,110.3652,20.0349,2017,5,1
63160,485611,17592367875232,2017-05-01 08:25:01,2017-05-01 08:22:21,110.3203,20.0184,110.3342,20.009,2017,5,1
63162,485613,17592368244526,2017-05-01 08:47:41,2017-05-01 08:44:32,110.3433,19.9841,110.3346,20.0179,2017,5,1
63219,485670,17592367592040,0000-00-00 00:00:00,2017-05-01 08:04:03,110.3557,20.0009,110.3808,19.9729,2017,5,1
63220,485671,17592367637325,0000-00-00 00:00:00,2017-05-01 08:14:21,110.2872,20.0189,110.3443,20.0373,2017,5,1
63221,485672,17592367645397,2017-05-01 08:19:43,2017-05-01 08:17:19,110.3064,20.0259,110.3167,20.024,2017,5,1
63222,485673,17592367892602,2017-05-01 08:31:10,2017-05-01 08:26:24,110.2897,20.0127,110.3303,19.9874,2017,5,1
63223,485674,17592367939136,2017-05-01 08:42:42,2017-05-01 08:36:35,110.364,20.0138,110.3634,20.0061,2017,5,1
63224,485675,17592368042054,2017-05-01 08:51:51,2017-05-01 08:45:58,110.3192,20.0253,110.2814,20.0083,2017,5,1
63289,485740,17592367642599,2017-05-01 08:23:33,2017-05-01 08:16:48,110.292,19.9813,110.2831,20.0072,2017,5,1
63445,485896,17592367905980,2017-05-01 08:30:01,2017-05-01 08:29:26,110.3413,19.9843,110.3533,20.0314,2017,5,1
63446,485897,17592368161137,2017-05-01 08:54:36,2017-05-01 08:48:35,110.4634,19.9369,110.3639,19.9887,2017,5,1
63517,485968,17592368239092,2017-05-01 09:01:09,2017-05-01 08:56:31,110.3002,20.0178,110.2567,20.0123,2017,5,1
63585,486036,17592367660713,0000-00-00 00:00:00,2017-05-01 08:18:33,110.3732,20.0116,110.4073,20.044,2017,5,1
63586,486037,17592367809925,2017-05-01 08:36:39,2017-05-01 08:23:38,110.3609,19.9883,110.3703,20.0293,2017,5,1
63587,486038,17592367852303,2017-05-01 08:20:15,2017-05-01 08:16:51,110.3444,19.984,110.3652,20.0546,2017,5,1
63588,486039,17592368189309,2017-05-01 08:59:12,2017-05-01 08:50:31,110.29,20.0125,110.3758,20.0364,2017,5,1
63658,486109,17592367888320,2017-05-01 08:27:56,2017-05-01 08:25:24,110.3412,20.0432,110.342,19.9817,2017,5,1
63659,486110,17592367999190,2017-05-01 08:42:07,2017-05-01 08:37:12,110.3498,20.0286,110.3342,20.0381,2017,5,1
63722,486173,17592367682485,2017-05-01 08:22:20,2017-05-01 08:20:19,110.3263,20.0244,110.295,20.0296,2017,5,1
63723,486174,17592367752995,2017-05-01 08:08:46,2017-05-01 08:08:04,110.3632,20.0238,110.4149,20.0609,2017,5,1
63724,486175,17592367865114,2017-05-01 08:23:05,2017-05-01 08:19:57,110.3608,20.0103,110.1642,20.0281,2017,5,1
63784,486235,17592367856034,2017-05-01 08:20:33,2017-05-01 08:17:45,110.3254,20.0241,110.2345,20.0379,2017,5,1
63785,486236,17592367868022,2017-05-01 08:27:32,2017-05-01 08:20:39,110.2951,20.0213,110.3533,19.9786,2017,5,1
63786,486237,17592367993258,2017-05-01 08:39:08,2017-05-01 08:35:57,110.3415,20.0298,110.3444,19.9848,2017,5,1
63855,486306,17592367893748,2017-05-01 08:36:15,2017-05-01 08:26:40,110.3667,19.9774,110.3616,19.991,2017,5,1
63920,486371,17592360870296,2017-05-01 07:48:08,2017-05-01 08:00:00,110.4634,19.9369,110.3376,19.9807,2017,5,1
63930,486381,17592367588218,2017-05-01 08:07:34,2017-05-01 08:03:02,110.34,20.0006,110.3222,20.0295,2017,5,1
64007,486458,17592367755929,2017-05-01 08:30:30,2017-05-01 08:19:22,110.3357,20.0236,110.3541,20.046,2017,5,1
64008,486459,17592368052575,2017-05-01 08:31:34,2017-05-01 08:28:10,110.3235,20.0332,110.3504,20.0223,2017,5,1
64009,486460,17592368066701,2017-05-01 08:50:53,2017-05-01 08:47:56,110.3365,19.9995,110.3238,20.0262,2017,5,1
64080,486531,17592367952750,2017-05-01 08:31:05,2017-05-01 08:27:05,110.3154,19.9758,110.3417,19.9843,2017,5,1
64143,486594,17592367756096,2017-05-01 08:12:47,2017-05-01 08:08:51,110.3448,20.0732,110.3398,20.0632,2017,5,1
64144,486595,17592367962941,0000-00-00 00:00:00,2017-05-01 08:38:59,110.3721,20.0378,110.362,20.0283,2017,5,1
64215,486666,17592367875359,2017-05-01 08:26:23,2017-05-01 08:22:23,110.3505,20.0424,110.2711,20.0189,2017,5,1
64234,486685,17592374534759,0000-00-00 00:00:00,2017-05-03 08:20:00,110.4634,19.9369,110.3494,19.99,2017,5,1
64266,486717,17592363775996,0000-00-00 00:00:00,2017-05-01 08:30:00,110.4634,19.9369,110.4954,19.9666,2017,5,1
64271,486722,17592367993616,2017-05-01 08:37:32,2017-05-01 08:36:02,110.3212,20.0715,110.3495,20.0636,2017,5,1
64272,486723,17592368259872,2017-05-01 08:50:21,2017-05-01 08:47:38,110.2049,20.0103,110.3607,20.0367,2017,5,1
64333,486784,17592367551849,0000-00-00 00:00:00,2017-05-01 08:07:11,110.2618,20.0006,110.3398,20.0313,2017,5,1
64394,486845,17592368031005,2017-05-01 08:50:00,2017-05-01 08:43:37,110.3648,20.0225,110.3245,20.0044,2017,5,1
64467,486918,17592367515085,2017-05-01 08:05:20,2017-05-01 08:03:16,110.3863,19.9856,110.3997,19.9695,2017,5,1
64468,486919,17592367727984,2017-05-01 08:17:56,2017-05-01 08:14:27,110.3433,19.9841,110.3834,20.0211,2017,5,1
64556,487007,17592367739804,2017-05-01 08:19:56,2017-05-01 08:17:20,110.3444,20.0682,110.3351,20.0251,2017,5,1
64557,487008,17592368208989,2017-05-01 08:54:42,2017-05-01 08:51:52,110.3188,19.9894,110.3786,19.9892,2017,5,1
64558,487009,17592368373456,2017-05-01 09:02:42,2017-05-01 08:59:14,110.4966,19.9367,110.4385,19.9653,2017,5,1
64624,487075,17592367901042,2017-05-01 08:35:12,2017-05-01 08:28:19,110.3624,19.9866,110.3658,19.9726,2017,5,1
64625,487076,17592368158457,2017-05-01 08:50:32,2017-05-01 08:48:24,110.354,20.0494,110.2839,20.0073,2017,5,1
64694,487145,17592367521877,2017-05-01 08:06:25,2017-05-01 08:03:52,110.363,20.0241,110.3523,19.9949,2017,5,1
64695,487146,17592367790391,2017-05-01 08:18:36,2017-05-01 08:17:21,110.4946,19.9628,110.4612,19.942,2017,5,1
64696,487147,17592368102172,2017-05-01 08:42:55,2017-05-01 08:38:52,110.3433,19.9841,110.3383,20.0081,2017,5,1
64762,487213,17592367878057,2017-05-01 08:37:26,2017-05-01 08:32:27,110.3433,19.9841,110.3531,20.0202,2017,5,1
64763,487214,17592367892183,2017-05-01 08:31:16,2017-05-01 08:26:18,110.3269,20.0199,110.3229,20.0144,2017,5,1
64829,487280,17592367674513,2017-05-01 08:19:50,2017-05-01 08:19:40,110.3574,19.9918,110.3445,19.9833,2017,5,1
64830,487281,17592367959940,2017-05-01 08:34:48,2017-05-01 08:28:43,110.3537,20.0308,110.3327,20.0504,2017,5,1
64905,487356,17592367819835,2017-05-01 08:24:31,2017-05-01 08:24:21,110.3445,20.027,110.276,20.0131,2017,5,1
64906,487357,17592368185213,2017-05-01 08:53:51,2017-05-01 08:50:14,110.3186,20.0276,110.2828,20.0136,2017,5,1
64907,487358,17592368257861,2017-05-01 09:00:43,2017-05-01 08:58:31,110.3008,20.0151,110.3766,20.0261,2017,5,1
64968,487419,17592359975218,2017-05-01 08:25:54,2017-05-01 08:30:00,110.341,20.0694,110.3158,20.0637,2017,5,1
64976,487427,17592368235781,2017-05-01 08:58:22,2017-05-01 08:53:41,110.1732,20.0495,110.2484,20.0113,2017,5,1
65044,487495,17592367677817,2017-05-01 08:25:49,2017-05-01 08:19:56,110.3417,20.0604,110.3059,20.0247,2017,5,1
65045,487496,17592367997670,2017-05-01 08:39:54,2017-05-01 08:36:53,110.3595,20.0039,110.3763,19.9891,2017,5,1
65100,487551,17592367768815,2017-05-01 08:17:43,2017-05-01 08:12:04,110.3552,20.05,110.3624,20.0309,2017,5,1
65101,487552,17592368222985,2017-05-01 08:59:32,2017-05-01 08:52:49,110.3369,19.9974,110.383,19.9873,2017,5,1
65152,487603,17592367894470,2017-05-01 08:28:00,2017-05-01 08:26:49,110.3462,20.0356,110.4073,20.044,2017,5,1
65153,487604,17592368162864,2017-05-01 08:44:45,2017-05-01 08:40:56,110.3264,20.0189,110.3165,20.0239,2017,5,1
65212,487663,17592367539420,2017-05-01 08:07:35,2017-05-01 08:05:14,110.3424,20.0213,110.3262,19.9908,2017,5,1
65213,487664,17592367609161,2017-05-01 08:21:47,2017-05-01 08:12:02,110.3253,20.0453,110.3061,20.018,2017,5,1
65214,487665,17592368192363,2017-05-01 08:51:01,2017-05-01 08:46:55,110.3516,20.0161,110.3709,20.0271,2017,5,1
65215,487666,17592368306380,2017-05-01 08:57:30,2017-05-01 08:57:11,110.3397,20.0475,110.3435,20.0315,2017,5,1
65216,487667,17592368352674,2017-05-01 08:58:11,2017-05-01 08:54:57,110.3357,20.024,110.3204,19.9989,2017,5,1
65287,487738,17592367707536,0000-00-00 00:00:00,2017-05-01 08:09:20,110.3433,19.9841,110.3279,20.0256,2017,5,1
65288,487739,17592367834550,2017-05-01 08:29:55,2017-05-01 08:27:45,110.2632,19.9961,110.3403,20.0036,2017,5,1
65444,487895,17592367722812,2017-05-01 08:17:29,2017-05-01 08:13:10,110.3012,20.0198,110.3547,20.0036,2017,5,1
65445,487896,17592367841754,2017-05-01 08:36:18,2017-05-01 08:29:23,110.3433,19.9841,110.3639,20.0312,2017,5,1
65446,487897,17592367900276,2017-05-01 08:34:28,2017-05-01 08:28:09,110.4634,19.9369,110.432,19.952,2017,5,1
65447,487898,17592367948708,0000-00-00 00:00:00,2017-05-01 08:26:09,110.1963,20.0581,110.2191,20.0089,2017,5,1
65448,487899,17592368153535,2017-05-01 08:40:50,2017-05-01 08:39:02,110.3517,20.0157,110.3476,20.0302,2017,5,1
65449,487900,17592368253426,2017-05-01 08:54:36,2017-05-01 08:46:20,110.3389,20.0595,110.3239,20.0275,2017,5,1
65450,487901,17592368360380,2017-05-01 08:58:21,2017-05-01 08:56:32,110.3767,20.0154,110.3498,20.0045,2017,5,1
65578,488029,17592367883890,2017-05-01 08:27:44,2017-05-01 08:24:22,110.3433,19.9841,110.3668,19.9886,2017,5,1
65579,488030,17592368047348,0000-00-00 00:00:00,2017-05-01 08:26:59,110.3445,20.0185,110.3444,19.9834,2017,5,1
65580,488031,17592368103852,2017-05-01 08:41:43,2017-05-01 08:39:12,110.3433,19.9841,110.3566,20.0697,2017,5,1
65581,488032,17592368131095,2017-05-01 08:49:22,2017-05-01 08:44:44,110.4634,19.9369,110.4721,19.9822,2017,5,1
65582,488033,17592368271466,2017-05-01 08:54:01,2017-05-01 08:50:01,110.324,20.0263,110.3274,20.0071,2017,5,1
65656,488107,17592367661140,0000-00-00 00:00:00,2017-05-01 08:20:00,110.2289,20.0084,110.2109,20.0364,2017,5,1
65657,488108,17592367862051,2017-05-01 08:23:26,2017-05-01 08:19:12,110.2999,19.9762,110.3322,19.9773,2017,5,1
65658,488109,17592368018446,2017-05-01 08:47:12,2017-05-01 08:41:10,110.3302,20.0159,110.371,20.0253,2017,5,1
65713,488164,17592368164050,2017-05-01 08:42:10,2017-05-01 08:41:11,110.3384,20.0264,110.2876,20.0127,2017,5,1
65714,488165,17592368470906,2017-05-01 08:59:53,2017-05-01 08:59:42,110.3193,19.9959,110.3447,19.9835,2017,5,1
65787,488238,17592367623523,2017-05-01 08:17:58,2017-05-01 08:12:07,110.3419,19.9777,110.3331,20.0623,2017,5,1
65788,488239,17592367737540,0000-00-00 00:00:00,2017-05-01 08:16:47,110.3203,20.0233,110.2922,20.0297,2017,5,1
65789,488240,17592368004036,2017-05-01 08:42:15,2017-05-01 08:38:13,110.1872,20.0506,110.2565,20.0183,2017,5,1
65859,488310,17592367916882,2017-05-01 08:38:36,2017-05-01 08:31:51,110.2793,20.0152,110.3223,19.9728,2017,5,1
65860,488311,17592367976533,2017-05-01 08:45:31,2017-05-01 08:39:55,110.3644,20.019,110.3624,19.9987,2017,5,1
65932,488383,17592368460303,2017-05-01 09:01:58,2017-05-01 08:57:33,110.3369,19.9974,110.3245,20.017,2017,5,1
66003,488454,17592367843768,2017-05-01 08:40:24,2017-05-01 08:29:50,110.402,20.0366,110.3253,20.0375,2017,5,1
66155,488606,17592368157596,2017-05-01 08:44:00,2017-05-01 08:39:52,110.3215,20.0263,110.3051,19.9972,2017,5,1
66227,488678,17592367620723,2017-05-01 08:13:09,2017-05-01 08:11:25,110.3324,20.0282,110.3748,19.9899,2017,5,1
66228,488679,17592368319960,0000-00-00 00:00:00,2017-05-01 08:59:58,110.341,20.0526,110.3166,20.0593,2017,5,1
66297,488748,17592367479989,2017-05-01 08:03:25,2017-05-01 08:00:06,110.3433,19.9841,110.3298,19.9932,2017,5,1
66298,488749,17592367524265,2017-05-01 08:06:58,2017-05-01 08:04:05,110.3627,20.0241,110.351,20.0024,2017,5,1
66299,488750,17592367771470,2017-05-01 08:15:45,2017-05-01 08:12:43,110.3433,19.9841,110.3045,20.0013,2017,5,1
66300,488751,17592368198397,2017-05-01 08:54:09,2017-05-01 08:51:08,110.4175,20.0551,110.3499,20.0632,2017,5,1
66371,488822,17592367807404,0000-00-00 00:00:00,2017-05-01 08:21:27,110.3198,20.021,110.1699,20.026,2017,5,1
66453,488904,17592368006709,2017-05-01 08:44:03,2017-05-01 08:41:57,110.3419,19.9777,110.2917,20.0073,2017,5,1
66532,488983,17592368230837,2017-05-01 09:00:01,2017-05-01 08:53:21,110.2581,19.9393,110.227,19.9203,2017,5,1
66660,489111,17592368193606,2017-05-01 08:49:44,2017-05-01 08:47:10,110.3337,20.0299,110.3444,20.0264,2017,5,1
66732,489183,17592368073628,2017-05-01 08:34:52,2017-05-01 08:32:50,110.3337,20.0299,110.3458,20.0022,2017,5,1
66801,489252,17592367530856,2017-05-01 08:09:17,2017-05-01 08:02:58,110.3433,19.9836,110.3445,20.0287,2017,5,1
66803,489254,17592368461274,2017-05-01 09:03:43,2017-05-01 08:57:45,110.4329,19.9667,110.4501,19.9418,2017,5,1
66881,489332,17592367689271,2017-05-01 08:06:58,2017-05-01 08:04:38,110.356,20.0695,110.3233,20.0465,2017,5,1
66882,489333,17592368044559,2017-05-01 08:34:09,2017-05-01 08:26:20,110.2897,20.0127,110.3319,19.9767,2017,5,1
66955,489406,17592367615964,2017-05-01 08:16:03,2017-05-01 08:10:13,110.3334,20.0197,110.2956,20.0302,2017,5,1
66957,489408,17592368231574,2017-05-01 09:00:14,2017-05-01 08:54:57,110.3487,20.033,110.2979,20.0282,2017,5,1
67025,489476,17592367603969,2017-05-01 08:17:09,2017-05-01 08:11:35,110.34,20.0312,110.34,19.9849,2017,5,1
67026,489477,17592367845120,2017-05-01 08:23:52,2017-05-01 08:15:06,110.3699,20.0106,110.3257,20.0042,2017,5,1
67027,489478,17592368035941,2017-05-01 08:54:41,2017-05-01 08:43:57,110.3604,20.0109,110.3651,20.035,2017,5,1
67093,489544,17592367858278,0000-00-00 00:00:00,2017-05-01 08:40:00,110.6859,19.8032,110.5831,19.8739,2017,5,1
67094,489545,17592367898638,2017-05-01 08:29:55,2017-05-01 08:27:46,110.3462,20.0356,110.3546,20.0755,2017,5,1
67151,489602,17592367731492,2017-05-01 08:17:22,2017-05-01 08:15:18,110.4634,19.9369,110.4372,19.9673,2017,5,1
67152,489603,17592368222875,0000-00-00 00:00:00,2017-05-01 08:53:10,110.2877,20.0201,110.3344,20.0324,2017,5,1
67153,489604,17592368231956,2017-05-01 08:58:03,2017-05-01 08:55:02,110.3419,19.9777,110.3267,20.0189,2017,5,1
67232,489683,17592367637695,2017-05-01 08:23:15,2017-05-01 08:15:37,110.2581,19.9393,110.3169,20.0169,2017,5,1
67297,489748,17592367720461,2017-05-01 08:24:51,2017-05-01 08:23:18,110.3371,20.015,110.2958,20.0029,2017,5,1
67360,489811,17592367522821,2017-05-01 08:08:45,2017-05-01 08:03:58,110.2878,20.0048,110.3052,19.9998,2017,5,1
67361,489812,17592367678207,2017-05-01 08:07:29,2017-05-01 08:01:41,110.2893,20.0132,110.3254,20.0209,2017,5,1
67436,489887,17592367709776,2017-05-01 08:14:09,2017-05-01 08:09:54,110.3534,19.9928,110.3691,20.0274,2017,5,1
67505,489956,17592367774401,2017-05-01 08:26:58,2017-05-01 08:20:51,110.292,20.0157,110.2939,20.0228,2017,5,1
67577,490028,17592367806641,2017-05-01 08:27:16,2017-05-01 08:23:23,110.3306,19.9952,110.3461,20.0557,2017,5,1
67578,490029,17592368126494,2017-05-01 08:51:44,2017-05-01 08:43:49,110.34,19.9849,110.3588,20.008,2017,5,1
67657,490108,17592367529272,2017-05-01 08:07:09,2017-05-01 08:02:33,110.3284,20.0263,110.3309,19.9956,2017,5,1
67658,490109,17592367776357,2017-05-01 08:23:41,2017-05-01 08:21:00,110.3365,20.0405,110.3356,20.031,2017,5,1
67725,490176,17592368063923,2017-05-01 08:35:17,2017-05-01 08:30:43,110.3567,20.0676,110.3028,20.0215,2017,5,1
67792,490243,17592365670587,2017-05-01 08:20:54,2017-05-01 08:30:00,110.354,20.0438,110.338,20.0465,2017,5,1
67796,490247,17592367946002,2017-05-01 08:25:45,2017-05-01 08:25:32,110.2502,20.0031,110.3365,20.0406,2017,5,1
67797,490248,17592368355656,2017-05-01 09:02:10,2017-05-01 08:55:34,110.3264,20.061,110.3263,19.9835,2017,5,1
67915,490366,17592367773741,2017-05-01 08:22:52,2017-05-01 08:20:48,110.3451,20.0527,110.3187,20.0638,2017,5,1
67916,490367,17592368205473,2017-05-01 08:52:14,2017-05-01 08:51:37,110.3211,20.0333,110.3282,19.9821,2017,5,1
67990,490441,17592367608019,2017-05-01 08:12:34,2017-05-01 08:08:12,110.3445,19.9926,110.3552,20.0103,2017,5,1
67991,490442,17592367947932,2017-05-01 08:30:33,2017-05-01 08:25:58,110.3177,20.0262,110.3525,20.0357,2017,5,1
68194,490645,17592367887603,2017-05-01 08:27:31,2017-05-01 08:25:14,110.3144,20.0168,110.2846,19.9864,2017,5,1
68195,490646,17592368021680,2017-05-01 08:44:39,2017-05-01 08:41:50,110.4183,19.9878,110.3748,20.0113,2017,5,1
68254,490705,17592368054818,2017-05-01 08:32:27,2017-05-01 08:28:41,110.3717,20.0287,110.3837,20.0227,2017,5,1
68333,490784,17592368306192,2017-05-01 08:58:18,2017-05-01 08:57:09,110.3453,20.0419,110.343,20.0309,2017,5,1
68406,490857,17592368082994,2017-05-01 08:37:59,2017-05-01 08:34:50,110.3495,20.0218,110.3352,19.9946,2017,5,1
68473,490924,17592367852714,2017-05-01 08:20:51,2017-05-01 08:16:57,110.3372,20.0378,110.3066,20.0015,2017,5,1
68474,490925,17592368004184,2017-05-01 08:40:25,2017-05-01 08:38:15,110.3506,19.9784,110.31,20.0253,2017,5,1
68536,490987,17592367600199,2017-05-01 08:09:33,2017-05-01 08:06:11,110.3433,19.9841,110.332,20.0408,2017,5,1
68610,491061,17592367875538,2017-05-01 08:27:38,2017-05-01 08:22:25,110.3739,20.0183,110.3545,20.0757,2017,5,1
68611,491062,17592368005699,2017-05-01 08:42:24,2017-05-01 08:38:34,110.3753,19.9914,110.3346,20.0268,2017,5,1
68671,491122,17592367874378,2017-05-01 08:22:13,2017-05-01 08:22:09,110.3411,19.9787,110.3271,20.0336,2017,5,1
68673,491124,17592368358698,2017-05-01 09:02:51,2017-05-01 08:56:12,110.3504,20.0169,110.3134,19.9978,2017,5,1
68787,491238,17592367633797,2017-05-01 08:15:29,2017-05-01 08:14:04,110.363,20.0241,110.3472,19.9899,2017,5,1
68855,491306,17592367992741,2017-05-01 08:44:38,2017-05-01 08:41:00,110.3745,20.0175,110.3318,19.9773,2017,5,1
68986,491437,17592367703459,2017-05-01 08:10:25,2017-05-01 08:08:18,110.2377,20.0367,110.3187,20.038,2017,5,1
68987,491438,17592368140476,0000-00-00 00:00:00,2017-05-01 08:46:38,110.3433,19.9841,110.3007,20.0172,2017,5,1
69056,491507,17592367593830,2017-05-01 08:05:40,2017-05-01 08:04:31,110.3608,20.0103,110.3645,19.9852,2017,5,1
69057,491508,17592367653241,2017-05-01 08:22:24,2017-05-01 08:17:57,110.3446,20.0412,110.3595,20.0381,2017,5,1
69058,491509,17592368071976,2017-05-01 08:34:31,2017-05-01 08:32:29,110.3527,20.0302,110.3442,20.0392,2017,5,1
69059,491510,17592368280959,2017-05-01 08:56:33,2017-05-01 08:51:58,110.3529,20.0312,110.377,20.0216,2017,5,1
